Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,user id,Interaction type,Date,Time,Product Name,Is Amazon Seller
1489.0,23.0,Male,Hat,Accessories,44.0,Hawaii,L,Pink,Winter,4.0,No,Standard,1,Yes,37.0,Credit Card,Weekly,1489.0,like,2023-01-23,10:00:00,Toysmith X-Stream Glider Twin Pack (5-Inch),Y
1490.0,24.0,Male,Jewelry,Accessories,26.0,Missouri,XL,Magenta,Summer,4.1,No,Next Day Air,1,Yes,42.0,Venmo,Quarterly,1490.0,like,2023-01-24,10:00:00,"Rhode Island Novelty 12 Little Zoo Animals Toy Figure, 2.5 Inch",Y
1491.0,66.0,Male,Sneakers,Footwear,52.0,Louisiana,L,Olive,Spring,4.9,No,Express,1,Yes,15.0,Venmo,Bi-Weekly,1491.0,purchase,2023-01-25,10:00:00,Onirim,Y
1492.0,27.0,Male,Shirt,Clothing,54.0,Arkansas,S,Black,Summer,2.7,No,Free Shipping,1,Yes,10.0,Bank Transfer,Quarterly,1492.0,view,2023-01-26,10:00:00,"Playtek Pool Float Tootsie Roll Noodle, Brown",Y
1493.0,62.0,Male,Jacket,Outerwear,38.0,North Carolina,M,Maroon,Summer,4.5,No,Free Shipping,1,Yes,3.0,Venmo,Quarterly,1493.0,like,2023-01-27,10:00:00,Aeromax Astronaut Space Pack Super Water Blaster and Astronaut Drawstring Backpack (2 Piece Bundle),Y
1494.0,70.0,Male,Belt,Accessories,44.0,North Dakota,S,Gold,Fall,2.7,No,Standard,1,Yes,44.0,Credit Card,Quarterly,1494.0,purchase,2023-01-28,10:00:00,"Disney Minnie Mouse Toddler Girls' Costume, Pink",Y
1495.0,43.0,Male,T-shirt,Clothing,76.0,Montana,M,Gray,Spring,3.0,No,Next Day Air,1,Yes,23.0,Bank Transfer,Fortnightly,1495.0,purchase,2023-01-29,10:00:00,Dungeon Crawl Classics Lankhmar Map,Y
1496.0,45.0,Male,Jewelry,Accessories,23.0,Rhode Island,M,Brown,Winter,4.5,No,Next Day Air,1,Yes,6.0,PayPal,Weekly,1496.0,view,2023-01-30,10:00:00,Funko Pop! Marvel: 80th - Marvel Girl,Y
1497.0,63.0,Male,T-shirt,Clothing,98.0,Idaho,M,Purple,Winter,5.0,No,Standard,1,Yes,9.0,Venmo,Bi-Weekly,1497.0,like,2023-01-31,10:00:00,DJECO BigaBasic Wooden Puzzle,Y
1498.0,69.0,Male,Jacket,Outerwear,33.0,Michigan,S,Magenta,Spring,3.8,No,2-Day Shipping,1,Yes,16.0,Debit Card,Every 3 Months,1498.0,view,2023-02-01,10:00:00,Baby Fanatic NFL Denver Broncos Unisex DEB440Teether/Rattle - Denver Broncos,Y
1499.0,59.0,Male,Sweater,Clothing,32.0,Illinois,M,Teal,Summer,3.1,No,Standard,1,Yes,46.0,Venmo,Fortnightly,1499.0,like,2023-02-02,10:00:00,K'NEX Thrill Rides – Cobweb Curse Roller Coaster Building Set – 473Piece – Ages 9+ Construction Educational Toy Building Set,Y
1500.0,19.0,Male,Boots,Footwear,85.0,Georgia,S,Olive,Fall,3.4,No,Free Shipping,1,Yes,24.0,Credit Card,Every 3 Months,1500.0,like,2023-10-10,08:00:00,"LEGO Ideas 21318 Tree House Building Kit, New 2019 (3036 Pieces)",Y
1501.0,63.0,Male,Jeans,Clothing,69.0,Alabama,L,Maroon,Summer,4.8,No,Next Day Air,1,Yes,22.0,Debit Card,Monthly,1501.0,purchase,2023-10-11,08:00:00,Disney Frozen 2 6-in-1 Game House for Kids & Families,Y
1502.0,37.0,Male,Jeans,Clothing,55.0,Alaska,XL,Silver,Spring,2.7,No,Standard,1,Yes,13.0,Debit Card,Every 3 Months,1502.0,view,2023-10-12,08:00:00,"MerryMakers Pout-Pout Fish Plush Doll, 9-Inch",Y
1503.0,37.0,Male,Pants,Clothing,66.0,Massachusetts,M,Black,Summer,3.2,No,Store Pickup,1,Yes,20.0,Cash,Fortnightly,1503.0,like,2023-10-13,08:00:00,Roblox Cannoneers: Battle for Jolly Island Game Pack,Y
1504.0,50.0,Male,Jacket,Outerwear,30.0,Michigan,M,Maroon,Fall,3.9,No,2-Day Shipping,1,Yes,46.0,Cash,Quarterly,1504.0,purchase,2023-10-14,08:00:00,Buffalo Games - Vivid Collection - Happy Hour - 300 Large Piece Jigsaw Puzzle,Y
1505.0,60.0,Male,Jacket,Outerwear,80.0,Alaska,M,Teal,Winter,4.2,No,Next Day Air,1,Yes,10.0,Bank Transfer,Monthly,1505.0,purchase,2023-10-15,08:00:00,Walthers Trainline Walthers Trainline 40' 4-Bay Offset Hopper Canadian Pacific #361094,Y
1506.0,46.0,Male,Belt,Accessories,20.0,North Dakota,M,Teal,Summer,3.0,No,Express,1,Yes,39.0,Cash,Monthly,1506.0,view,2023-10-16,08:00:00,"Safari Ltd Desert TOOB, Pack of 11",Y
1507.0,35.0,Male,Shirt,Clothing,30.0,South Carolina,L,Beige,Fall,3.0,No,2-Day Shipping,1,Yes,44.0,PayPal,Quarterly,1507.0,like,2023-10-17,08:00:00,"Goodman Games Dungeon Crawl Classics Role Playing Game, Softcover Edition",Y
1508.0,66.0,Male,Dress,Clothing,86.0,Pennsylvania,S,Maroon,Winter,3.7,No,2-Day Shipping,1,Yes,7.0,Venmo,Annually,1508.0,view,2023-10-18,08:00:00,KIDS PREFERRED Beatrix Potter Peter Rabbit Jack-in-The-Box,Y
1509.0,35.0,Male,Blouse,Clothing,84.0,Colorado,L,Beige,Spring,4.4,No,Store Pickup,1,Yes,3.0,Cash,Every 3 Months,1509.0,like,2023-10-19,08:00:00,PlayGo Giraffe Activity Buddy Crib Toy,Y
1510.0,20.0,Male,Dress,Clothing,54.0,New Hampshire,XL,White,Summer,4.6,No,Free Shipping,1,Yes,44.0,Debit Card,Annually,1510.0,like,2023-10-20,08:00:00,Playskool Heroes Marvel Super Hero Adventures Iron Man and Marvel’s Hawkeye,Y
1511.0,55.0,Male,Blouse,Clothing,30.0,Maryland,XL,Gray,Fall,3.0,No,Free Shipping,1,Yes,31.0,Venmo,Annually,1511.0,purchase,2023-10-21,08:00:00,"Glitter Girls by Battat – A Putt with a Cherry on Top! Mini Putt Playset – Toys, Games, and Accessories for 14-inch Dolls – Ages 3 and Up",Y
1512.0,34.0,Male,Dress,Clothing,91.0,Georgia,M,Violet,Winter,3.6,No,Express,1,Yes,48.0,Credit Card,Weekly,1512.0,view,2023-10-22,08:00:00,Rubie's - Star Wars Classic Chewbacca Deluxe Costume,Y
1513.0,60.0,Male,Sneakers,Footwear,23.0,Wisconsin,L,Silver,Winter,3.9,No,Standard,1,Yes,18.0,PayPal,Bi-Weekly,1513.0,like,2023-10-23,08:00:00,"GUND Aggretsuko Rage, Multicolor, 7",Y
1514.0,22.0,Male,Socks,Clothing,35.0,Texas,M,Red,Spring,4.1,No,Free Shipping,1,Yes,27.0,Cash,Monthly,1514.0,purchase,2023-10-24,08:00:00,"amscan Marvel Epic Avengers Beverage Napkins, Party Favor, Standard, Multicolor",Y
1515.0,26.0,Male,Shoes,Footwear,90.0,Utah,L,Brown,Winter,3.9,No,2-Day Shipping,1,Yes,1.0,Venmo,Weekly,1515.0,like,2023-10-25,08:00:00,Buffalo Games - Charles Wysocki - The Three Sisters - 300 Piece Jigsaw Puzzle,Y
1516.0,39.0,Male,Jeans,Clothing,93.0,Indiana,S,Turquoise,Fall,3.9,No,2-Day Shipping,1,Yes,34.0,Cash,Weekly,1516.0,like,2023-10-26,08:00:00,Crossfire,Y
1517.0,20.0,Male,Jeans,Clothing,68.0,Nevada,L,Indigo,Winter,4.5,No,Express,1,Yes,5.0,Bank Transfer,Bi-Weekly,1517.0,purchase,2023-10-27,08:00:00,38010401 Max8 ESC Combo with EzRun 2200kV Motor TRX Plug,Y
1518.0,57.0,Male,Gloves,Accessories,41.0,New Hampshire,M,Violet,Spring,3.4,No,Standard,1,Yes,12.0,Cash,Quarterly,1518.0,view,2023-10-28,08:00:00,Roller Derby Slide Street Surf Skateboard Black Sox,Y
1519.0,68.0,Male,Belt,Accessories,73.0,New York,M,Yellow,Winter,4.1,No,Next Day Air,1,Yes,14.0,Venmo,Fortnightly,1519.0,like,2023-10-29,08:00:00,National Geographic Plush Mountain Lion stuffed Animal Plush Toy Medium,Y
1520.0,50.0,Male,Sunglasses,Accessories,73.0,Texas,L,Cyan,Fall,4.9,No,Next Day Air,1,Yes,40.0,PayPal,Weekly,1520.0,view,2023-10-30,08:00:00,Good Smile Racing Hatsune Miku Gt Project: 1: 43 AMG 2017 SPA24H Version Miniature Car,Y
1521.0,21.0,Male,Hat,Accessories,66.0,Iowa,M,Brown,Summer,4.4,No,2-Day Shipping,1,Yes,39.0,Cash,Quarterly,1521.0,like,2023-10-31,08:00:00,Cressi Adult Powerful Efficient Open Heel Scuba Diving Fins | Frog Plus: made in Italy,Y
1522.0,29.0,Male,Backpack,Accessories,59.0,Washington,M,White,Summer,2.7,No,2-Day Shipping,1,Yes,50.0,Bank Transfer,Weekly,1522.0,like,2023-11-01,08:00:00,The Learning Journey My First Big Floor Puzzle – Woodland Friends – 12-Piece Toddler Puzzle (2 x 1.5 feet) – Educational Gifts for Boys & Girls Ages 2 and Up,Y
1523.0,38.0,Male,Shorts,Clothing,72.0,Tennessee,L,Yellow,Spring,4.8,No,Free Shipping,1,Yes,5.0,Debit Card,Monthly,1523.0,purchase,2023-11-02,08:00:00,Genesys Roleplaying Dice Pack,Y
1524.0,54.0,Male,Socks,Clothing,88.0,Georgia,M,White,Summer,3.3,No,2-Day Shipping,1,Yes,35.0,Debit Card,Annually,1524.0,view,2023-11-03,08:00:00,"Qualatex Mickey Mouse 1st Birthday, 22 inch Single Bubble Balloon",Y
1525.0,22.0,Male,Socks,Clothing,76.0,Massachusetts,L,Pink,Summer,4.4,No,Free Shipping,1,Yes,6.0,Cash,Bi-Weekly,1525.0,like,2023-11-04,08:00:00,Wham-O Splash Unicorn Pool Float 8.3 x 7.4 x 2.3 inches White and Yellow 1 pc,Y
1526.0,29.0,Male,Belt,Accessories,31.0,Oregon,M,Indigo,Winter,4.6,No,2-Day Shipping,1,Yes,22.0,Cash,Fortnightly,1526.0,purchase,2023-11-05,08:00:00,"Rite Lite Chanukah Sing-Along Microphone Toys & Games, Blue",Y
1527.0,41.0,Male,Jacket,Outerwear,22.0,Oklahoma,L,White,Summer,3.1,No,Next Day Air,1,Yes,27.0,PayPal,Monthly,1527.0,purchase,2023-11-06,08:00:00,"Great Eastern Entertainment Dragon Ball Super-SS Vegeta 01 6.5"" Plush",Y
1528.0,26.0,Male,Hat,Accessories,75.0,Wisconsin,L,Red,Fall,4.5,No,2-Day Shipping,1,Yes,33.0,Debit Card,Fortnightly,1528.0,view,2023-11-07,08:00:00,Funko Pop! Animation: Yu Hakusho - Botan,Y
1529.0,69.0,Male,T-shirt,Clothing,75.0,Oregon,S,Red,Spring,4.0,No,Store Pickup,1,Yes,47.0,Venmo,Bi-Weekly,1529.0,like,2023-11-08,08:00:00,Daron Skymarks KLM 777-300 1/100 with Wood Stand & Gear,Y
1530.0,20.0,Male,Backpack,Accessories,63.0,Georgia,M,Lavender,Winter,3.1,No,Free Shipping,1,Yes,48.0,Credit Card,Bi-Weekly,1530.0,view,2023-11-09,08:00:00,"LEGO Hidden Side El Fuego’s Stunt Truck 70421 Building Kit, Ghost Playset for 8+ Year Old Boys and Girls, Interactive Augmented Reality Playset, New 2019 (428 Pieces)",Y
1531.0,59.0,Male,Coat,Outerwear,21.0,New Mexico,M,Teal,Spring,3.9,No,Next Day Air,1,Yes,22.0,Bank Transfer,Quarterly,1531.0,like,2023-11-10,08:00:00,"Alex Discover Ready, Set, Cut Kids Art and Craft Activity",Y
1532.0,63.0,Male,Backpack,Accessories,83.0,Mississippi,S,Violet,Spring,4.5,No,Next Day Air,1,Yes,8.0,PayPal,Bi-Weekly,1532.0,purchase,2023-11-11,08:00:00,Italeri 4705S 1: 12 Fiat Abarth 695 SS/ Assetto Corsa Model Building Kit,Y
1533.0,68.0,Male,Jacket,Outerwear,46.0,Wisconsin,S,Silver,Winter,4.4,No,Next Day Air,1,Yes,5.0,PayPal,Every 3 Months,1533.0,view,2023-11-12,08:00:00,Creative Cedar Designs Playset Telescope Accessory,Y
1534.0,50.0,Male,Shoes,Footwear,59.0,New Hampshire,M,Gold,Summer,3.6,No,2-Day Shipping,1,Yes,16.0,Bank Transfer,Quarterly,1534.0,like,2023-11-13,08:00:00,B. toys – Happy Go Puppy – Wooden Pull Toy – Walk-A-Long Pull Toy For Toddlers 18 Months+,Y
1535.0,55.0,Male,Blouse,Clothing,66.0,Wyoming,M,Green,Summer,3.4,No,Free Shipping,1,Yes,26.0,Venmo,Fortnightly,1535.0,view,2023-11-14,08:00:00,"Click n' Play Green Building Brick Baseplates - 5""x 5"" - (Pack of 4) Tight Fit-Lego Compatible",Y
1536.0,36.0,Male,Sandals,Footwear,74.0,West Virginia,S,Turquoise,Fall,4.0,No,2-Day Shipping,1,Yes,8.0,Venmo,Monthly,1536.0,like,2023-11-15,08:00:00,"INOVART Black Scratchboard 11"" x 14""",Y
1537.0,18.0,Male,Sunglasses,Accessories,82.0,Michigan,M,Indigo,Summer,2.6,No,Store Pickup,1,Yes,17.0,Cash,Quarterly,1537.0,like,2023-11-16,08:00:00,"KidKraft Wooden Farmhouse Table & 4 Chairs Set, Children's Furniture for Arts & Activity – Natural",Y
1538.0,68.0,Male,Shoes,Footwear,89.0,Alaska,L,Black,Spring,3.2,No,Next Day Air,1,Yes,50.0,Venmo,Annually,1538.0,purchase,2023-11-17,08:00:00,"Aurora 12"" Rainbow Chameleon",Y
1539.0,56.0,Male,Dress,Clothing,65.0,Illinois,L,Charcoal,Fall,3.2,No,Standard,1,Yes,22.0,Venmo,Bi-Weekly,1539.0,view,2023-11-18,08:00:00,"Intelligent Design Waterfall Comforter Set Twin/Twin XL Size - Grey, Ruffles – 4 Piece Bed Sets – Ultra Soft Microfiber Teen Bedding for Girls Bedroom",Y
1540.0,32.0,Male,Belt,Accessories,55.0,Hawaii,M,Turquoise,Spring,5.0,No,2-Day Shipping,1,Yes,19.0,Cash,Every 3 Months,1540.0,like,2023-11-19,08:00:00,"Fisher Price Kid-Tough Apptivity Case for Kindle Fire, Blue (will not fit HD models)",Y
1541.0,28.0,Male,Shorts,Clothing,95.0,Colorado,M,Red,Winter,2.9,No,Next Day Air,1,Yes,14.0,Bank Transfer,Monthly,1541.0,purchase,2023-11-20,08:00:00,"Adora Baby Doll Accessories Pink High Chair, Can Fit Up to 16 inch Dolls, 20.5 inches in Height, Baby Pink and Grey Print",Y
1542.0,24.0,Male,Handbag,Accessories,77.0,Illinois,S,Indigo,Winter,2.9,No,Store Pickup,1,Yes,35.0,Cash,Bi-Weekly,1542.0,purchase,2023-11-21,08:00:00,Universal Trampoline Pole Cap by Upper Bounce,Y
1543.0,59.0,Male,Blouse,Clothing,44.0,Hawaii,M,Maroon,Winter,3.5,No,Next Day Air,1,Yes,43.0,PayPal,Weekly,1543.0,view,2023-11-22,08:00:00,The Unofficial Gamer's Adventure Series Box Set: Six Thrilling Stories for Minecrafters,Y
1544.0,56.0,Male,Jeans,Clothing,89.0,Wisconsin,M,Indigo,Fall,4.0,No,Standard,1,Yes,24.0,Venmo,Annually,1544.0,like,2023-11-23,08:00:00,"Forum Novelties Deluxe Designer Collection Flower Power Costume, Child Medium",Y
1545.0,30.0,Male,Jewelry,Accessories,24.0,Arkansas,M,Maroon,Spring,3.9,No,Standard,1,Yes,17.0,Debit Card,Bi-Weekly,1545.0,view,2023-11-24,08:00:00,"Amscan 12 Count Pokemon Foil Swirl Decorations, Multicolor",Y
1546.0,48.0,Male,Belt,Accessories,43.0,Delaware,M,Black,Winter,4.9,No,Store Pickup,1,Yes,49.0,Bank Transfer,Annually,1546.0,like,2023-11-25,08:00:00,Gmade 57000 1/10 GS02 BOM 4WD Ultimate Trail Truck Kit,Y
1547.0,60.0,Male,Sneakers,Footwear,51.0,Oregon,XL,Purple,Summer,3.8,No,Express,1,Yes,17.0,Bank Transfer,Annually,1547.0,like,2023-11-26,08:00:00,"Maxim Enterprise 6"" Straight Track (4-Piece)",Y
1548.0,46.0,Male,Hat,Accessories,46.0,South Carolina,L,Teal,Summer,3.5,No,Standard,1,Yes,40.0,Cash,Quarterly,1548.0,purchase,2023-11-27,08:00:00,"Anagram International A11362002 Oklahoma City Thunder Flat Party Balloons, 18"", Multicolor",Y
1549.0,69.0,Male,Dress,Clothing,32.0,Maryland,M,Silver,Summer,3.7,No,Store Pickup,1,Yes,43.0,Bank Transfer,Weekly,1549.0,view,2023-11-28,08:00:00,Vallejo Panzer Aces Paint Set,Y
1550.0,19.0,Male,Sneakers,Footwear,55.0,Kansas,M,Black,Spring,2.9,No,2-Day Shipping,1,Yes,19.0,Debit Card,Every 3 Months,1550.0,like,2023-11-29,08:00:00,"Artool Freehand Airbrush Templates, Diamond Plate",Y
1551.0,66.0,Male,Sunglasses,Accessories,26.0,Arkansas,S,Black,Summer,2.8,No,Free Shipping,1,Yes,40.0,Bank Transfer,Quarterly,1551.0,purchase,2023-11-30,08:00:00,Scientific Explorer Glow in The Dark Fun Lab Kids Science Experiment Kit,Y
1552.0,64.0,Male,Handbag,Accessories,29.0,Minnesota,M,Olive,Summer,3.7,No,2-Day Shipping,1,Yes,13.0,Credit Card,Monthly,1552.0,purchase,2023-12-01,08:00:00,Batman The Dark Knight Joker Large Pet Costume,Y
1553.0,54.0,Male,Blouse,Clothing,49.0,New Mexico,L,Purple,Spring,3.0,No,Express,1,Yes,20.0,Credit Card,Monthly,1553.0,view,2023-12-02,08:00:00,"Greenlight 86545 1: 43 Vanishing Pt. (1971) - 1970 Dodge Challenger R/T Die-Cast Vehicle, Multicolor",Y
1554.0,27.0,Male,Blouse,Clothing,45.0,Delaware,M,Indigo,Spring,4.8,No,Free Shipping,1,Yes,21.0,Debit Card,Quarterly,1554.0,like,2023-12-03,08:00:00,Waboba NASA Moon Ball for Outdoor Bouncing,Y
1555.0,64.0,Male,Shorts,Clothing,48.0,Utah,S,Lavender,Winter,2.7,No,Standard,1,Yes,18.0,Cash,Bi-Weekly,1555.0,view,2023-12-04,08:00:00,"Taggies Crinkle Me Baby Toy, Sherbet Lamb",Y
1556.0,43.0,Male,Shorts,Clothing,47.0,Ohio,S,Cyan,Winter,4.5,No,Free Shipping,1,Yes,44.0,Cash,Quarterly,1556.0,like,2023-12-05,08:00:00,ALEX Toys Artist Studio 8 Scented Markers,Y
1557.0,43.0,Male,Hoodie,Clothing,57.0,Alabama,M,Gold,Fall,2.7,No,Standard,1,Yes,26.0,Credit Card,Quarterly,1557.0,purchase,2023-12-06,08:00:00,"Barbie Skipper Babysitters Inc. Feeding and Bath-Time Playset with Color-Change Baby Doll, Tub and 6 Accessories",N
1558.0,27.0,Male,Backpack,Accessories,34.0,South Dakota,L,Magenta,Fall,3.5,No,Next Day Air,1,Yes,34.0,PayPal,Quarterly,1558.0,view,2023-12-07,08:00:00,Pitsco Laser-Cut Basswood Trebuchet Kit (Individual Pack),Y
1559.0,35.0,Male,Sunglasses,Accessories,75.0,New Mexico,XL,Teal,Fall,3.5,No,Express,1,Yes,24.0,Credit Card,Every 3 Months,1559.0,like,2023-12-08,08:00:00,Fun Express Large PVC Dynamite Dinosaurs - Toys - 12 Pieces,Y
1560.0,43.0,Male,Scarf,Accessories,94.0,Oregon,L,Beige,Fall,4.5,No,Store Pickup,1,Yes,23.0,PayPal,Fortnightly,1560.0,view,2023-12-09,08:00:00,"Ravensburger Brilliant Balloons Large Format 500 Piece Jigsaw Puzzle for Adults – Every Piece is Unique, Softclick Technology Means Pieces Fit Together Perfectly",Y
1561.0,57.0,Male,Hat,Accessories,84.0,Oregon,M,Teal,Winter,3.8,No,Free Shipping,1,Yes,3.0,Debit Card,Weekly,1561.0,like,2023-12-10,08:00:00,"GUND Hello Kitty 45th Anniversary, 17""",Y
1562.0,50.0,Male,Scarf,Accessories,38.0,Mississippi,M,Indigo,Summer,3.8,No,Standard,1,Yes,2.0,Bank Transfer,Quarterly,1562.0,like,2023-12-11,08:00:00,"SunWorks Construction Paper, Turquoise, 9"" x 12"", 50 Sheets",Y
1563.0,37.0,Male,Scarf,Accessories,75.0,Alabama,M,Purple,Winter,3.2,No,Next Day Air,1,Yes,23.0,Venmo,Bi-Weekly,1563.0,purchase,2023-12-12,08:00:00,Fantasy Flight Games Runewars: Darnati Warriors Expansion Pack,Y
1564.0,68.0,Male,Pants,Clothing,44.0,Kansas,M,Teal,Fall,4.3,No,Next Day Air,1,Yes,8.0,Cash,Weekly,1564.0,view,2023-12-13,08:00:00,"Franklin Sports 48"" Authentic Foosball Set",Y
1565.0,22.0,Male,Backpack,Accessories,33.0,California,XL,Turquoise,Summer,4.5,No,Next Day Air,1,Yes,30.0,Debit Card,Every 3 Months,1565.0,like,2023-12-14,08:00:00,Charades Women's Pirate Lady Vixen Costume Blouse,Y
1566.0,58.0,Male,Sunglasses,Accessories,93.0,Idaho,L,Peach,Fall,4.2,No,Free Shipping,1,Yes,48.0,PayPal,Annually,1566.0,purchase,2023-12-15,08:00:00,Friday The 13th Jason Pet Costume,Y
1567.0,48.0,Male,Sneakers,Footwear,99.0,Wyoming,S,Green,Winter,3.0,No,Free Shipping,1,Yes,21.0,Cash,Bi-Weekly,1567.0,purchase,2023-12-16,08:00:00,Mens Vintage Hollywood Tuxedo Costume,Y
1568.0,30.0,Male,Backpack,Accessories,33.0,Minnesota,M,Turquoise,Spring,4.1,No,Standard,1,Yes,9.0,Cash,Monthly,1568.0,view,2023-12-17,08:00:00,Rose Art LAUR DIY Letter Board Kit,Y
1569.0,51.0,Male,Sneakers,Footwear,76.0,Washington,L,Yellow,Spring,4.6,No,Store Pickup,1,Yes,8.0,Debit Card,Monthly,1569.0,like,2023-12-18,08:00:00,Factory Entertainment Ghostbusters Slimer Premium Motion Statue,Y
1570.0,20.0,Male,Skirt,Clothing,63.0,Hawaii,M,Orange,Summer,2.9,No,Standard,1,Yes,29.0,Debit Card,Weekly,1570.0,view,2023-12-19,08:00:00,Bell Child and Toddler Cars Bike Helmets,Y
1571.0,30.0,Male,Pants,Clothing,41.0,Missouri,L,Brown,Winter,4.8,No,Next Day Air,1,Yes,3.0,Bank Transfer,Every 3 Months,1571.0,like,2023-12-20,08:00:00,"Bigjigs Toys Turquoise Rag Doll Cardigan and Flowery Dress for 13"" Bigjigs Toys Soft Doll with Additional Matching Hair Accessories",Y
1572.0,28.0,Male,Jewelry,Accessories,88.0,Colorado,L,Silver,Winter,4.5,No,Next Day Air,1,Yes,11.0,Bank Transfer,Fortnightly,1572.0,like,2023-12-21,08:00:00,Arcane Tinman Dragon Shield Sleeves - Matte Yellow Card Sleeves,Y
1573.0,37.0,Male,Skirt,Clothing,92.0,Washington,L,White,Summer,3.4,No,2-Day Shipping,1,Yes,16.0,Debit Card,Monthly,1573.0,purchase,2023-12-22,08:00:00,Li'l Woodzeez Animal Figurine Playset & Accessories - Baby Sitter Set - 14Piece,Y
1574.0,36.0,Male,T-shirt,Clothing,31.0,North Dakota,L,Indigo,Summer,4.3,No,2-Day Shipping,1,Yes,25.0,Debit Card,Weekly,1574.0,view,2023-12-23,08:00:00,"Rubie's Despicable Me 2 Female Minion Costume, Blue/Yellow, Infant",Y
1575.0,18.0,Male,Skirt,Clothing,25.0,Minnesota,S,Magenta,Spring,4.2,No,Free Shipping,1,Yes,32.0,PayPal,Bi-Weekly,1575.0,like,2023-12-24,08:00:00,Zombicide: Invader: Deck Holders Set,Y
1576.0,52.0,Male,Shirt,Clothing,28.0,California,M,Turquoise,Spring,3.6,No,Next Day Air,1,Yes,28.0,Cash,Fortnightly,1576.0,purchase,2023-12-25,08:00:00,"Melissa & Doug Shape Sequence Sorting Set (Wooden Toy, Great Gift for Girls and Boys - Best for 3, 4, 5, and 6 Year Olds)",Y
1577.0,56.0,Male,Dress,Clothing,75.0,Michigan,M,White,Spring,3.7,No,2-Day Shipping,1,Yes,36.0,PayPal,Monthly,1577.0,purchase,2023-12-26,08:00:00,"AMSCAN Skeleton Tank Top Halloween Costume Accessory for Women, One Size",Y
1578.0,68.0,Male,Boots,Footwear,34.0,Delaware,S,Olive,Spring,4.0,No,Standard,1,Yes,7.0,Venmo,Fortnightly,1578.0,purchase,2023-12-27,08:00:00,Remo DP0250-00 21-Piece Drum Set Assorted Travel Percussion Pack,Y
1579.0,62.0,Male,Pants,Clothing,97.0,California,S,Maroon,Winter,4.9,No,2-Day Shipping,1,Yes,2.0,PayPal,Quarterly,1579.0,view,2023-12-28,08:00:00,Green Toys Convertible Vehicle with Character,Y
1580.0,35.0,Male,Jacket,Outerwear,80.0,Oklahoma,M,Violet,Summer,3.1,No,Free Shipping,1,Yes,6.0,Bank Transfer,Monthly,1580.0,like,2023-01-01,00:00:00,"Amscan Bow Tie, Party Accessory, Green",Y
1581.0,65.0,Male,Sneakers,Footwear,71.0,North Dakota,L,Cyan,Summer,3.7,No,Standard,1,Yes,30.0,Cash,Annually,1581.0,view,2022-12-28,10:00:00,Fischertechnik Dynamic XS Building Kit (70 Piece),Y
1582.0,69.0,Male,Jewelry,Accessories,77.0,Ohio,L,Teal,Fall,4.2,No,Free Shipping,1,Yes,46.0,Cash,Quarterly,1582.0,like,2022-12-29,10:00:00,"Chic Jeans & Peasant Blouse - Fits 18"" American Girl Dolls",Y
1583.0,28.0,Male,Belt,Accessories,41.0,Hawaii,L,Red,Spring,2.5,No,Next Day Air,1,Yes,39.0,Cash,Monthly,1583.0,like,2022-12-30,10:00:00,Forum Novelties Women's Simply Elf Costume,Y
1584.0,37.0,Male,Scarf,Accessories,92.0,Maryland,XL,Yellow,Summer,4.3,No,Next Day Air,1,Yes,8.0,Venmo,Annually,1584.0,purchase,2022-12-31,10:00:00,Dungeon Roll Dice Game,Y
1585.0,41.0,Male,Blouse,Clothing,95.0,Hawaii,S,Silver,Spring,3.1,No,Store Pickup,1,Yes,46.0,Credit Card,Quarterly,1585.0,view,2023-01-01,10:00:00,"Walthers Z, N, HO, S, O, G Scale Layout Control System - Switch Machine (Vertical Mount)",Y
1586.0,37.0,Male,Sweater,Clothing,25.0,Alabama,M,Charcoal,Fall,3.0,No,Next Day Air,1,Yes,40.0,Debit Card,Fortnightly,1586.0,like,2023-01-02,10:00:00,B. toys – Oddballs - 4 Sensory Toy Balls in Warm Colors for Toddlers Aged 6 Months +,Y
1587.0,25.0,Male,Boots,Footwear,77.0,Oklahoma,M,Purple,Fall,4.0,No,Express,1,Yes,21.0,Bank Transfer,Weekly,1587.0,purchase,2023-01-03,10:00:00,Esdevium HMS Dolores Card Game,Y
1588.0,41.0,Male,Socks,Clothing,99.0,Alabama,M,Beige,Summer,3.5,No,Free Shipping,1,Yes,33.0,Credit Card,Fortnightly,1588.0,purchase,2023-01-04,10:00:00,"Bee Paper Bleedproof Marker Pack, 11-Inch by 14-Inch, 50 Sheets per Pack",Y
1589.0,48.0,Male,Belt,Accessories,24.0,Vermont,L,Cyan,Winter,3.2,No,Next Day Air,1,Yes,3.0,Venmo,Monthly,1589.0,purchase,2023-01-05,10:00:00,Bloco Toys Ogre & Monsters | STEM Toy | DIY Building Construction Set (280 Pieces),Y
1590.0,42.0,Male,Sneakers,Footwear,72.0,Ohio,M,Silver,Summer,2.7,No,Store Pickup,1,Yes,48.0,Cash,Weekly,1590.0,view,2023-01-06,10:00:00,Babalu Kids Umbrella - Childrens 18 Inch Rainy Day Umbrella - Dinosaurs,Y
